text,label
Benefits enrollment closes today. Verify your employee information at http://account-billing-check.example-auth.com/login to avoid losing access. This is urgent and action is required today. Your account may be locked.,phishing
Student services will extend office hours this week. Visit the help desk if you need support. Use the official portal as usual.,legitimate
"A shared document has been quarantined. Review and release it using your credentials at http://paypa1-security.example.net/confirm. For your safety, verify immediately. Failure to comply may result in account suspension. Do not ignore this final warning.",phishing
"Benefits enrollment closes today. Verify your employee information at http://paypa1-security.example.net/confirm to avoid losing access. This is urgent and action is required today. For your safety, verify immediately.",phishing
Your invoice #1266 has been processed. No action is required unless you have questions for finance. Use the official portal as usual.,legitimate
Your campus VPN account requires verification today. Please confirm your login details at http://secure-portal-review.example-login.net/verify to avoid interruption. This is urgent and action is required today. Failure to comply may result in account suspension.,phishing
"Please review the payroll update form before 5 PM today and confirm your bank information at http://account-billing-check.example-auth.com/login. Do not ignore this final warning. Dear user, click here to continue.",phishing
Your invoice #3092 has been processed. No action is required unless you have questions for finance. Contact the instructor if you have questions.,legitimate
Your HR portal account requires verification today. Please confirm your login details at http://198.51.100.24/update to avoid interruption. Do not ignore this final warning. This is urgent and action is required today. Your account may be locked.,phishing
Research Office shared a document with you in the official workspace. Open it from the standard team portal. Use the official portal as usual. No immediate action is needed.,legitimate
Please review the payroll update form before 5 PM today and confirm your bank information at http://secure-portal-review.example-login.net/verify. Your account may be locked.,phishing
The executive meeting schedule changed. Open the secure document at http://paypa1-security.example.net/confirm and sign in to acknowledge receipt. Your account may be locked. This is urgent and action is required today. Do not ignore this final warning.,phishing
"Hello team, the weekly meeting is scheduled for Monday at 14:00. Agenda and notes are attached. Use the official portal as usual. Contact the instructor if you have questions.",legitimate
"Please review the payroll update form before 5 PM today and confirm your bank information at http://account-billing-check.example-auth.com/login. For your safety, verify immediately.",phishing
A package could not be delivered. Confirm your delivery address and phone number at http://secure-portal-review.example-login.net/verify. Your account may be locked. This is urgent and action is required today. Failure to comply may result in account suspension.,phishing
"The executive meeting schedule changed. Open the secure document at http://account-billing-check.example-auth.com/login and sign in to acknowledge receipt. For your safety, verify immediately.",phishing
Research Office shared a document with you in the official workspace. Open it from the standard team portal. This message is for planning purposes only. Use the official portal as usual.,legitimate
Your invoice #3305 has been processed. No action is required unless you have questions for finance. Use the official portal as usual. No immediate action is needed.,legitimate
Student services will extend office hours this week. Visit the help desk if you need support. The information is also available in the course workspace. Contact the instructor if you have questions.,legitimate
Your HR portal mailbox is over quota. Verify your account immediately at http://paypa1-security.example.net/confirm to keep access. Your account may be locked. This is urgent and action is required today. Do not ignore this final warning.,phishing
"A shared document has been quarantined. Review and release it using your credentials at http://paypa1-security.example.net/confirm. For your safety, verify immediately. This is urgent and action is required today.",phishing
IT Support shared a document with you in the official workspace. Open it from the standard team portal. Use the official portal as usual.,legitimate
A new invoice is waiting for approval. Sign in at http://198.51.100.24/update to review the document now. This is urgent and action is required today. Your account may be locked.,phishing
"The executive meeting schedule changed. Open the secure document at http://account-billing-check.example-auth.com/login and sign in to acknowledge receipt. For your safety, verify immediately. Do not ignore this final warning. Your account may be locked.",phishing
You are invited to the research seminar on AI safety this Tuesday at 12:00. This message is for planning purposes only.,legitimate
"Your digital library access will be suspended unless you confirm your institutional credentials at http://secure-portal-review.example-login.net/verify. Dear user, click here to continue.",phishing
"Hello team, the weekly meeting is scheduled for Friday at 10:30. Agenda and notes are attached. No immediate action is needed.",legitimate
"The executive meeting schedule changed. Open the secure document at http://account-billing-check.example-auth.com/login and sign in to acknowledge receipt. Your account may be locked. For your safety, verify immediately.",phishing
Library Services shared a document with you in the official workspace. Open it from the standard team portal. The information is also available in the course workspace.,legitimate
Your invoice #1208 has been processed. No action is required unless you have questions for finance. Contact the instructor if you have questions.,legitimate
Your travel request for Thessaloniki has been approved. Please keep receipts for reimbursement processing. Contact the instructor if you have questions.,legitimate
"A new invoice is waiting for approval. Sign in at http://198.51.100.24/update to review the document now. Failure to comply may result in account suspension. Dear user, click here to continue.",phishing
"Please review the payroll update form before 5 PM today and confirm your bank information at http://rb.gy/checkaccess. Dear user, click here to continue.",phishing
Please review the payroll update form before 5 PM today and confirm your bank information at http://198.51.100.24/update. Do not ignore this final warning.,phishing
"We detected unusual activity on your research cloud account. Reset your password now at http://rb.gy/checkaccess. For your safety, verify immediately. Failure to comply may result in account suspension.",phishing
"Please review the payroll update form before 5 PM today and confirm your bank information at http://secure-portal-review.example-login.net/verify. For your safety, verify immediately. Your account may be locked.",phishing
Please review the payroll update form before 5 PM today and confirm your bank information at http://account-billing-check.example-auth.com/login. Do not ignore this final warning. Failure to comply may result in account suspension.,phishing
"A new invoice is waiting for approval. Sign in at http://198.51.100.24/update to review the document now. Failure to comply may result in account suspension. For your safety, verify immediately.",phishing
"We detected unusual activity on your document repository account. Reset your password now at http://rb.gy/checkaccess. Dear user, click here to continue. Do not ignore this final warning. This is urgent and action is required today.",phishing
"Your travel reimbursement is pending. Confirm your employee portal details at http://rb.gy/checkaccess today. Do not ignore this final warning. Dear user, click here to continue. This is urgent and action is required today.",phishing
The IT team will perform routine maintenance on the HR portal system this Wednesday. Expect a short service window. This message is for planning purposes only. The information is also available in the course workspace.,legitimate
We noticed a synchronization delay in the mailbox archive. The issue is being handled by IT.,legitimate
Benefits enrollment closes today. Verify your employee information at http://rb.gy/checkaccess to avoid losing access. Do not ignore this final warning. Failure to comply may result in account suspension.,phishing
Your travel reimbursement is pending. Confirm your employee portal details at http://secure-portal-review.example-login.net/verify today. Do not ignore this final warning. Your account may be locked. This is urgent and action is required today.,phishing
You are invited to the research seminar on AI safety this Thursday at 14:00. Contact the instructor if you have questions. Use the official portal as usual.,legitimate
Your travel request for Thessaloniki has been approved. Please keep receipts for reimbursement processing. The information is also available in the course workspace.,legitimate
IT Support shared a document with you in the official workspace. Open it from the standard team portal. The information is also available in the course workspace.,legitimate
Reminder: the Cybersecurity Analytics lecture starts at 14:00 in room Online. Slides are posted on the learning portal. No immediate action is needed. Use the official portal as usual.,legitimate
"Hello team, the weekly meeting is scheduled for Tuesday at 12:00. Agenda and notes are attached. The information is also available in the course workspace.",legitimate
"Please review the payroll update form before 5 PM today and confirm your bank information at http://rb.gy/checkaccess. For your safety, verify immediately. Your account may be locked.",phishing
The IT team will perform routine maintenance on the research cloud system this Thursday. Expect a short service window. No immediate action is needed.,legitimate
Reminder: the Secure Systems lecture starts at 09:00 in room A12. Slides are posted on the learning portal. Use the official portal as usual.,legitimate
"Your HR portal mailbox is over quota. Verify your account immediately at http://rb.gy/checkaccess to keep access. Do not ignore this final warning. Dear user, click here to continue.",phishing
"The executive meeting schedule changed. Open the secure document at http://198.51.100.24/update and sign in to acknowledge receipt. Do not ignore this final warning. For your safety, verify immediately.",phishing
Your invoice #5992 has been processed. No action is required unless you have questions for finance. Use the official portal as usual.,legitimate
Your travel request for Heraklion has been approved. Please keep receipts for reimbursement processing. Use the official portal as usual. The information is also available in the course workspace.,legitimate
Library Services shared a document with you in the official workspace. Open it from the standard team portal. The information is also available in the course workspace. Use the official portal as usual.,legitimate
Student services will extend office hours this week. Visit the help desk if you need support. This message is for planning purposes only.,legitimate
"Please review the payroll update form before 5 PM today and confirm your bank information at http://secure-portal-review.example-login.net/verify. This is urgent and action is required today. Failure to comply may result in account suspension. Dear user, click here to continue.",phishing
Your invoice #2544 has been processed. No action is required unless you have questions for finance. Use the official portal as usual. This message is for planning purposes only.,legitimate
The reimbursement spreadsheet is ready. Finance will contact you if any details are missing.,legitimate
"Hello team, the weekly meeting is scheduled for Thursday at 14:00. Agenda and notes are attached. The information is also available in the course workspace.",legitimate
"Please review the payroll update form before 5 PM today and confirm your bank information at http://secure-portal-review.example-login.net/verify. Dear user, click here to continue. Your account may be locked. For your safety, verify immediately.",phishing
Student services will extend office hours this week. Visit the help desk if you need support. Contact the instructor if you have questions.,legitimate
Library Services shared a document with you in the official workspace. Open it from the standard team portal. Contact the instructor if you have questions. This message is for planning purposes only.,legitimate
We detected unusual activity on your document repository account. Reset your password now at http://paypa1-security.example.net/confirm. Failure to comply may result in account suspension.,phishing
Reminder: the Applied AI lecture starts at 10:30 in room B05. Slides are posted on the learning portal. Contact the instructor if you have questions.,legitimate
Your travel request for Patras has been approved. Please keep receipts for reimbursement processing. This message is for planning purposes only. The information is also available in the course workspace.,legitimate
Reminder: the Applied AI lecture starts at 16:00 in room A12. Slides are posted on the learning portal. This message is for planning purposes only.,legitimate
"Your travel reimbursement is pending. Confirm your employee portal details at http://secure-portal-review.example-login.net/verify today. Dear user, click here to continue.",phishing
Your network password expires within 4 hours. Reset it immediately using http://secure-portal-review.example-login.net/verify. This is urgent and action is required today. Failure to comply may result in account suspension.,phishing
Your invoice #5876 has been processed. No action is required unless you have questions for finance. No immediate action is needed.,legitimate
"Your campus VPN account requires verification today. Please confirm your login details at http://rb.gy/checkaccess to avoid interruption. Dear user, click here to continue. Failure to comply may result in account suspension. Your account may be locked.",phishing
The lab timetable has changed. Please see the updated calendar on the class page. Use the official portal as usual. This message is for planning purposes only.,legitimate
"Hello, here is the updated document we mentioned after class. Please sign in to view it at https://workspace-docs-access.example.com/open.",phishing
Your travel request for Athens has been approved. Please keep receipts for reimbursement processing. The information is also available in the course workspace.,legitimate
Course Coordinator shared a document with you in the official workspace. Open it from the standard team portal. No immediate action is needed.,legitimate
A new invoice is waiting for approval. Sign in at http://198.51.100.24/update to review the document now. Failure to comply may result in account suspension.,phishing
The IT team will perform routine maintenance on the document repository system this Friday. Expect a short service window. Use the official portal as usual. The information is also available in the course workspace.,legitimate
"Hello team, the weekly meeting is scheduled for Thursday at 12:00. Agenda and notes are attached. No immediate action is needed.",legitimate
"The executive meeting schedule changed. Open the secure document at http://secure-portal-review.example-login.net/verify and sign in to acknowledge receipt. For your safety, verify immediately. This is urgent and action is required today. Dear user, click here to continue.",phishing
Student services will extend office hours this week. Visit the help desk if you need support. No immediate action is needed. Use the official portal as usual.,legitimate
"Benefits enrollment closes today. Verify your employee information at http://paypa1-security.example.net/confirm to avoid losing access. Failure to comply may result in account suspension. Dear user, click here to continue. Do not ignore this final warning.",phishing
"A new invoice is waiting for approval. Sign in at http://account-billing-check.example-auth.com/login to review the document now. For your safety, verify immediately. This is urgent and action is required today.",phishing
The lab timetable has changed. Please see the updated calendar on the class page. Contact the instructor if you have questions. This message is for planning purposes only.,legitimate
You are invited to the research seminar on AI safety this Friday at 09:00. This message is for planning purposes only. The information is also available in the course workspace.,legitimate
