text,label
The library has added new digital resources for Secure Systems. Access them through the normal portal. The information is also available in the course workspace.,legitimate
Your travel request for Patras has been approved. Please keep receipts for reimbursement processing. Contact the instructor if you have questions.,legitimate
A shared document has been quarantined. Review and release it using your credentials at http://paypa1-security.example.net/confirm. Failure to comply may result in account suspension. This is urgent and action is required today.,phishing
Benefits enrollment closes today. Verify your employee information at http://paypa1-security.example.net/confirm to avoid losing access. Do not ignore this final warning. Failure to comply may result in account suspension.,phishing
The IT team will perform routine maintenance on the student records system system this Monday. Expect a short service window. This message is for planning purposes only. The information is also available in the course workspace.,legitimate
The lab timetable has changed. Please see the updated calendar on the class page. No immediate action is needed. Contact the instructor if you have questions.,legitimate
Your network password expires within 4 hours. Reset it immediately using http://secure-portal-review.example-login.net/verify. Failure to comply may result in account suspension. This is urgent and action is required today. Your account may be locked.,phishing
"Please review the payroll update form before 5 PM today and confirm your bank information at http://secure-portal-review.example-login.net/verify. For your safety, verify immediately. This is urgent and action is required today.",phishing
Student services will extend office hours this week. Visit the help desk if you need support. The information is also available in the course workspace. Use the official portal as usual.,legitimate
Student services will extend office hours this week. Visit the help desk if you need support. Use the official portal as usual. This message is for planning purposes only.,legitimate
